status,type,approved,lat,lng
ACTIVE,Passenger,,40.68485,-73.97285
ACTIVE,Passenger,20061010,40.67622,-73.91681
ACTIVE,Passenger,20080304,40.61603,-73.99293
NO JURIST,Passenger,20070724,40.63885,-73.99288
ACTIVE,Passenger,20080723,40.68078,-73.9779
ACTIVE,Passenger,20070328,40.67063,-73.95544
ACTIVE,Passenger,20070202,40.67303,-73.98778
ACTIVE,Passenger,20070613,40.65886,-73.98975
WK IN PROG,Passenger,,40.58037,-73.93831
ACTIVE,Passenger,20061206,40.66219,-73.99284
ACTIVE,Passenger,20070319,40.69528,-73.94794
ACTIVE,Passenger,20010418,40.68221,-73.9663
ACTIVE,Passenger,20080723,40.68081,-73.97798
ACTIVE,Passenger,20081202,40.71875,-73.94259
ACTIVE,Passenger,20111205,40.71851,-73.95826
ACTIVE,Passenger,20111011,40.71851,-73.95826
ACTIVE,Passenger,20070531,40.63314,-74.01239
NO JURIST,Passenger,20080415,40.66734,-73.94278
ACTIVE,Passenger,,40.68492,-73.9146
ACTIVE,Passenger,20061031,40.69081,-73.99002
ACTIVE,Passenger,20070712,40.61106,-73.959
ACTIVE,Passenger,20061013,40.68158,-73.95668
ACTIVE,Passenger,20070314,40.67192,-73.89736
ACTIVE,Passenger,20070314,40.67192,-73.89736
ACTIVE,Passenger,20071212,40.72084,-73.96062
ACTIVE,Passenger,20071022,40.72084,-73.96062
ACTIVE,Passenger,20070605,40.67183,-73.97375
DISMANTLED,Passenger,19871106,40.5754,-73.96267
ACTIVE,Passenger,20070820,40.63958,-74.00848
ACTIVE,Passenger,20140624,40.67478,-73.98337
ACTIVE,Passenger,20070917,40.71843,-73.95097
ACTIVE,Passenger,20070917,40.71843,-73.95097
ACTIVE,Passenger,20080204,40.59416,-73.95083
NO JURIST,Passenger,20071011,40.64,-73.98933
ACTIVE,Passenger,20070425,40.6903,-73.99111
ACTIVE,Passenger,20070615,40.6903,-73.99111
ACTIVE,Passenger,20090724,40.72023,-73.94353
ACTIVE,Passenger,20080709,40.60885,-73.97532
ACTIVE,Passenger,19910410,40.5754,-73.96267
NYCHA,Passenger,20090113,40.63334,-73.88597
ACTIVE,Passenger,20080617,40.7329,-73.95236
ACTIVE,Passenger,20071205,40.63624,-74.0097
ACTIVE,Passenger,20070507,40.67621,-73.9031
ACTIVE,Passenger,20120418,40.61474,-74.02493
ACTIVE,Passenger,20070314,40.59887,-73.95094
ACTIVE,Passenger,20070103,40.68538,-73.95396
ACTIVE,Passenger,20080219,40.72014,-73.94726
ACTIVE,Passenger,20070627,40.71778,-73.94271
ACTIVE,Passenger,20080219,40.72055,-73.94665
ACTIVE,Passenger,,40.5754,-73.96267
ACTIVE,Passenger,20070924,40.71864,-73.9595
ACTIVE,Passenger,20070524,40.68851,-73.9855
ACTIVE,Passenger,20070524,40.68851,-73.9855
ACTIVE,Passenger,20070522,40.67294,-73.96046
NO JURIST,Passenger,20080430,40.63227,-73.98257
ACTIVE,Passenger,20070517,40.72865,-73.951
NO JURIST,Passenger,20071009,40.62326,-73.99012
ACTIVE,Passenger,20070918,40.66096,-73.94514
ACTIVE,Passenger,20070918,40.66096,-73.94514
ACTIVE,Passenger,20070412,40.58713,-73.95543
DISMANTLED,Passenger,,40.67621,-73.98039
ACTIVE,Passenger,20070426,40.62391,-73.99246
ACTIVE,Passenger,20070828,40.68825,-73.97864
ACTIVE,Passenger,20070110,40.58544,-73.9442
ACTIVE,Passenger,20070924,40.71864,-73.9595
ACTIVE,Passenger,20070829,40.68825,-73.97864
ACTIVE,Passenger,20070202,40.70154,-73.93074
ACTIVE,Passenger,20080205,40.70185,-73.95201
ACTIVE,Passenger,20080208,40.64256,-74.00978
ACTIVE,Passenger,20070927,40.71271,-73.95907
ACTIVE,Passenger,20070626,40.69087,-73.96494
ACTIVE,Passenger,,40.65884,-73.976
ACTIVE,Passenger,,40.69456,-73.98269
ACTIVE,Passenger,20071119,40.69505,-73.98357
ACTIVE,Passenger,20071214,40.69505,-73.98357
ACTIVE,Passenger,20080114,40.69505,-73.98357
ACTIVE,Passenger,20080114,40.69505,-73.98357
ACTIVE,Passenger,20070223,40.66176,-73.99912
ACTIVE,Passenger,20070427,40.72122,-73.94768
ACTIVE,Passenger,20070529,40.72101,-73.94765
ACTIVE,Passenger,20080118,40.61147,-73.96192
ACTIVE,Passenger,20070212,40.66833,-73.9309
ACTIVE,Passenger,20070622,40.68851,-73.9855
ACTIVE,Passenger,20070619,40.64931,-73.9545
ACTIVE,Passenger,20070619,40.64931,-73.9545
NO JURIST,Passenger,20080401,40.62634,-73.98604
ACTIVE,Passenger,20080401,40.60117,-73.93749
ACTIVE,Passenger,20070424,40.73719,-73.94926
ACTIVE,Passenger,20070529,40.66979,-73.90836
ACTIVE,Passenger,20070605,40.58019,-73.96046
ACTIVE,Passenger,20071105,40.64408,-73.9736
ACTIVE,Passenger,20070710,40.69354,-73.9528
ACTIVE,Passenger,20071108,40.63815,-74.00008
ACTIVE,Passenger,,40.70047,-73.98822
ACTIVE,Passenger,20080805,40.69684,-73.95776
ACTIVE,Passenger,20080414,40.67354,-73.96842
ACTIVE,Passenger,20080508,40.67354,-73.96842
ACTIVE,Passenger,20070502,40.57738,-73.95702
ACTIVE,Passenger,20070502,40.57738,-73.95702
WK IN PROG,Passenger,,40.67342,-73.96807
ACTIVE,Passenger,20100920,40.67342,-73.96807
WK IN PROG,Passenger,,40.67342,-73.96807
ACTIVE,Passenger,20070529,40.60918,-73.95888
ACTIVE,Passenger,20070529,40.60918,-73.95888
ACTIVE,Passenger,,40.6374,-73.95898
ACTIVE,Passenger,20070521,40.60918,-73.95888
ACTIVE,Passenger,20081006,40.60635,-73.98974
ACTIVE,Passenger,20070726,40.71655,-73.95077
ACTIVE,Passenger,20071108,40.60918,-73.95888
ACTIVE,Passenger,20071119,40.60918,-73.95888
ACTIVE,Passenger,20070628,40.58715,-73.9449
ACTIVE,Passenger,20070810,40.66229,-73.94528
ACTIVE,Passenger,20070709,40.60282,-73.95247
ACTIVE,Passenger,20070927,40.6625,-73.98418
ACTIVE,Passenger,20080401,40.72729,-73.94752
ACTIVE,Passenger,,40.65742,-73.96188
ACTIVE,Passenger,20071203,40.68438,-73.96782
ACTIVE,Passenger,20070807,40.59053,-73.96024
ACTIVE,Passenger,20080116,40.66242,-73.98403
ACTIVE,Passenger,20070807,40.5906,-73.96025
ACTIVE,Passenger,20111219,40.7169,-73.96576
NO JURIST,Passenger,20080611,40.63063,-73.98438
ACTIVE,Passenger,20071217,40.65539,-73.92629
ACTIVE,Passenger,20070621,40.60327,-73.95255
ACTIVE,Passenger,20100803,40.58497,-73.93856
ACTIVE,Passenger,20080109,40.60016,-73.9961
ACTIVE,Passenger,,40.65742,-73.96188
WK IN PROG,Passenger,,40.65031,-73.96065
ACTIVE,Passenger,20070927,40.66246,-73.9841
ACTIVE,Passenger,20080331,40.60349,-73.95181
ACTIVE,Passenger,20071010,40.70283,-73.98637
ACTIVE,Passenger,20080328,40.66466,-73.9566
ACTIVE,Passenger,20071129,40.58446,-73.93712
ACTIVE,Passenger,20071023,40.69255,-73.95504
ACTIVE,Passenger,20071217,40.64071,-73.98537
ACTIVE,Passenger,20070504,40.70061,-73.95122
ACTIVE,Passenger,20080213,40.67749,-73.97415
ACTIVE,Passenger,20071206,40.66076,-73.94827
ACTIVE,Passenger,20080630,40.69258,-73.98497
ACTIVE,Passenger,20100603,40.696,-73.96126
ACTIVE,Passenger,20150417,40.69568,-73.96119
ACTIVE,Passenger,20081219,40.69351,-74.00018
ACTIVE,Passenger,20080820,40.69351,-74.00018
ACTIVE,Passenger,20080808,40.69351,-74.00018
ACTIVE,Passenger,20080331,40.63993,-73.9547
ACTIVE,Passenger,20080807,40.69351,-74.00018
ACTIVE,Passenger,20080807,40.69351,-74.00018
ACTIVE,Passenger,20080911,40.67783,-73.99575
ACTIVE,Passenger,20070918,40.67335,-73.99998
ACTIVE,Passenger,20071004,40.61265,-73.95964
ACTIVE,Passenger,20080318,40.69132,-73.95711
ACTIVE,Passenger,20070426,40.69037,-73.9867
ACTIVE,Passenger,20070613,40.69037,-73.9867
ACTIVE,Passenger,20070719,40.69037,-73.9867
ACTIVE,Passenger,20080116,40.72112,-73.94815
ACTIVE,Passenger,20080118,40.72112,-73.94815
ACTIVE,Passenger,20070501,40.63552,-74.01012
ACTIVE,Passenger,20090206,40.63478,-74.00777
ACTIVE,Passenger,20081112,40.63478,-74.00777
ACTIVE,Passenger,20081118,40.63478,-74.00777
ACTIVE,Passenger,20070523,40.67717,-73.96941
ACTIVE,Passenger,20070622,40.68758,-73.99108
ACTIVE,Passenger,20080617,40.67096,-73.99287
ACTIVE,Passenger,20071105,40.71932,-73.96398
ACTIVE,Passenger,20071119,40.71932,-73.96398
ACTIVE,Passenger,20071126,40.71932,-73.96398
ACTIVE,Passenger,20080110,40.67442,-73.89498
ACTIVE,Passenger,,40.62082,-74.02454
ACTIVE,Passenger,20100709,40.71598,-73.96258
ACTIVE,Passenger,20100923,40.71598,-73.96258
ACTIVE,Passenger,20080115,40.67468,-73.96228
ACTIVE,Passenger,20080610,40.6635,-73.99436
ACTIVE,Passenger,20090127,40.6999,-73.9511
ACTIVE,Passenger,20081217,40.69351,-74.00018
ACTIVE,Passenger,,40.69987,-73.95128
ACTIVE,Passenger,20080317,40.65148,-73.96374
ACTIVE,Passenger,20080418,40.71867,-73.94295
ACTIVE,Passenger,20080123,40.68776,-73.9924
ACTIVE,Passenger,,40.62082,-74.02454
ACTIVE,Passenger,20071130,40.6665,-73.98814
ACTIVE,Passenger,20070706,40.73868,-73.95477
ACTIVE,Passenger,20070711,40.65199,-73.89046
ACTIVE,Passenger,20070716,40.65199,-73.89046
ACTIVE,Passenger,20070717,40.65199,-73.89046
ACTIVE,Passenger,20090227,40.61967,-73.96903
ACTIVE,Passenger,20080813,40.68381,-73.9866
ACTIVE,Passenger,20070601,40.68388,-73.96457
ACTIVE,Passenger,20070823,40.70074,-73.94371
NO JURIST,Passenger,20091030,40.63374,-73.98048
ACTIVE,Passenger,,40.61546,-74.03464
ACTIVE,Passenger,20081015,40.69438,-73.96091
ACTIVE,Passenger,20080715,40.63979,-73.97961
ACTIVE,Passenger,20080715,40.63979,-73.97961
ACTIVE,Passenger,20080505,40.69417,-73.95638
ACTIVE,Passenger,20080603,40.64418,-74.0123
ACTIVE,Passenger,20080829,40.65669,-73.94383
ACTIVE,Passenger,20080829,40.65669,-73.94383
ACTIVE,Passenger,20080821,40.65669,-73.94383
ACTIVE,Passenger,20080821,40.65669,-73.94383
ACTIVE,Passenger,20080609,40.7161,-73.94525
ACTIVE,Passenger,,40.63227,-74.03227
ACTIVE,Passenger,20090630,40.67485,-73.98359
ACTIVE,Passenger,20070905,40.68379,-73.96529
ACTIVE,Passenger,20070918,40.64603,-73.88493
ACTIVE,Passenger,20080514,40.64603,-73.88493
ACTIVE,Passenger,20080514,40.64603,-73.88493
ACTIVE,Passenger,20100930,40.61954,-74.03198
WK IN PROG,Passenger,,40.60153,-73.95055
ACTIVE,Passenger,20100917,40.70027,-73.93662
ACTIVE,Passenger,20080808,40.70027,-73.93662
ACTIVE,Passenger,20080808,40.70027,-73.93662
ACTIVE,Passenger,20070822,40.63868,-73.98358
ACTIVE,Passenger,20070713,40.67716,-73.96319
ACTIVE,Passenger,20080521,40.68695,-73.96175
ACTIVE,Passenger,20070827,40.71631,-73.94597
ACTIVE,Passenger,20070821,40.65093,-74.00848
ACTIVE,Passenger,20091002,40.67958,-73.94266
ACTIVE,Passenger,20091002,40.67958,-73.94266
ACTIVE,Passenger,20070821,40.66942,-73.97334
NO JURIST,Passenger,20071119,40.62937,-73.98472
ACTIVE,Passenger,20081211,40.71609,-73.95881
ACTIVE,Passenger,20081110,40.71609,-73.95881
ACTIVE,Passenger,20070403,40.67641,-73.9726
ACTIVE,Passenger,20080616,40.66368,-73.92115
ACTIVE,Passenger,20080519,40.61039,-73.97468
WK IN PROG,Passenger,,40.71238,-73.93787
ACTIVE,Passenger,20070827,40.64356,-74.01032
ACTIVE,Passenger,20090528,40.57832,-73.96035
ACTIVE,Passenger,20070709,40.69503,-73.97291
ACTIVE,Passenger,20080213,40.68392,-73.99012
ACTIVE,Passenger,20070626,40.63621,-74.00721
ACTIVE,Passenger,20080506,40.59059,-73.98338
WK IN PROG,Passenger,,40.62798,-73.97999
ACTIVE,Passenger,20081125,40.71867,-73.94295
ACTIVE,Passenger,20070711,40.656,-73.89035
ACTIVE,Passenger,20070711,40.656,-73.89035
WK IN PROG,Passenger,,40.69976,-73.95229
ACTIVE,Passenger,20080423,40.61739,-73.95574
ACTIVE,Passenger,20090427,40.60855,-73.97802
ACTIVE,Passenger,20070918,40.63687,-74.00679
NO JURIST,Passenger,20080922,40.60648,-73.97173
ACTIVE,Passenger,20080104,40.6123,-73.98266
ACTIVE,Passenger,20070702,40.60635,-73.98974
ACTIVE,Passenger,20080519,40.67767,-73.94069
ACTIVE,Passenger,20070622,40.71205,-73.94549
ACTIVE,Passenger,20080125,40.63452,-73.96706
ACTIVE,Passenger,20080115,40.60691,-73.95375
ACTIVE,Passenger,20080506,40.68392,-73.99012
ACTIVE,Passenger,20071113,40.59466,-73.95537
ACTIVE,Passenger,20070905,40.61258,-73.95315
ACTIVE,Passenger,20071023,40.66429,-73.98896
ACTIVE,Passenger,20071023,40.66429,-73.98896
ACTIVE,Passenger,20071121,40.61243,-73.95577
ACTIVE,Passenger,20091218,40.70072,-73.95242
ACTIVE,Passenger,20080111,40.58136,-73.96024
ACTIVE,Passenger,20090121,40.66235,-73.9954
ACTIVE,Passenger,20080819,40.69404,-73.96286
ACTIVE,Passenger,20080819,40.69404,-73.96286
NO JURIST,Passenger,20070615,40.627,-73.9944
ACTIVE,Passenger,20061006,40.66328,-73.94048
ACTIVE,Passenger,20090706,40.67957,-73.92671
ACTIVE,Passenger,20080303,40.62541,-73.96399
ACTIVE,Passenger,20120327,40.67572,-73.90482
ACTIVE,Passenger,20080414,40.68883,-73.95839
ACTIVE,Passenger,20071109,40.68427,-73.991
ACTIVE,Passenger,20071126,40.71137,-73.95229
ACTIVE,Passenger,20071217,40.67473,-73.99986
ACTIVE,Passenger,20090807,40.69693,-73.95688
ACTIVE,Passenger,20080723,40.6975,-73.9564
ACTIVE,Passenger,20080908,40.69733,-73.95637
ACTIVE,Passenger,20030325,40.66328,-73.94048
ACTIVE,Passenger,20081106,40.69716,-73.95633
ACTIVE,Passenger,20090126,40.69699,-73.9563
ACTIVE,Passenger,20090318,40.61067,-73.95184
ACTIVE,Passenger,20080220,40.6923,-73.92829
ACTIVE,Passenger,20080220,40.6923,-73.92829
NO JURIST,Passenger,20080220,40.61143,-73.90461
ACTIVE,Passenger,20070927,40.7162,-73.93978
ACTIVE,Passenger,20080103,40.71656,-73.96207
ACTIVE,Passenger,20080403,40.71656,-73.96207
ACTIVE,Passenger,20070612,40.70406,-73.94898
ACTIVE,Passenger,,40.69599,-73.99235
ACTIVE,Passenger,19960325,40.65973,-73.96022
ACTIVE,Passenger,20080129,40.60176,-73.9645
ACTIVE,Passenger,20080111,40.59794,-73.96266
ACTIVE,Passenger,20070709,40.57715,-73.98306
ACTIVE,Passenger,20070808,40.5784,-73.95285
ACTIVE,Passenger,20080625,40.69589,-73.9586
NO JURIST,Passenger,20070809,40.71957,-73.94227
NO JURIST,Passenger,20070731,40.58925,-73.96618
ACTIVE,Passenger,20090615,40.60931,-73.97958
ACTIVE,Passenger,20080205,40.6805,-73.98136
ACTIVE,Passenger,20080111,40.61413,-73.98156
ACTIVE,Passenger,19961217,40.66001,-73.96026
ACTIVE,Passenger,20071213,40.67777,-73.96343
ACTIVE,Passenger,20080408,40.63761,-74.01053
ACTIVE,Passenger,20080102,40.64326,-74.00824
ACTIVE,Passenger,20080303,40.61007,-73.9538
ACTIVE,Passenger,20080303,40.61007,-73.9538
ACTIVE,Passenger,20071010,40.61924,-74.03915
ACTIVE,Passenger,20071115,40.63618,-73.9701
ACTIVE,Passenger,20081210,40.68756,-74.00012
ACTIVE,Passenger,20080724,40.71593,-73.94053
NO JURIST,Passenger,20080509,40.62817,-74.03642
ACTIVE,Passenger,,40.66347,-73.9376
ACTIVE,Passenger,20071015,40.69635,-73.95857
ACTIVE,Passenger,20081031,40.70974,-73.96675
ACTIVE,Passenger,20081204,40.65188,-73.96414
ACTIVE,Passenger,20080806,40.69404,-73.97034
ACTIVE,Passenger,20071211,40.6105,-73.96016
ACTIVE,Passenger,20080305,40.69523,-73.95748
ACTIVE,Passenger,20091215,40.69582,-73.95763
ACTIVE,Passenger,20080624,40.60481,-73.95819
ACTIVE,Passenger,20081029,40.6985,-73.95659
ACTIVE,Passenger,20071030,40.71881,-73.95069
ACTIVE,Passenger,,40.66347,-73.9376
ACTIVE,Passenger,20090212,40.61157,-73.98
ACTIVE,Passenger,20071114,40.71881,-73.95069
ACTIVE,Passenger,20080902,40.69488,-73.95147
ACTIVE,Passenger,20071029,40.60705,-73.95378
ACTIVE,Passenger,20080122,40.68615,-73.9608
ACTIVE,Passenger,20080117,40.70911,-73.96438
ACTIVE,Passenger,20081030,40.67979,-73.96332
ACTIVE,Passenger,20080722,40.61004,-74.01945
ACTIVE,Passenger,20071128,40.68009,-73.96237
ACTIVE,Passenger,20071207,40.68009,-73.96237
ACTIVE,Passenger,20080905,40.60973,-73.97681
ACTIVE,Passenger,20080109,40.68651,-73.95654
ACTIVE,Passenger,20080227,40.61281,-73.96326
ACTIVE,Passenger,20080123,40.68661,-73.99972
ACTIVE,Passenger,20080523,40.71123,-73.96046
ACTIVE,Passenger,20080523,40.71123,-73.96046
ACTIVE,Passenger,20080211,40.66949,-73.99316
ACTIVE,Passenger,20100511,40.71445,-73.95622
ACTIVE,Passenger,20080319,40.6418,-73.98612
ACTIVE,Passenger,20080318,40.58877,-73.9523
ACTIVE,Passenger,20050506,40.68491,-73.97486
ACTIVE,Passenger,20080708,40.66531,-73.93883
ACTIVE,Passenger,20080708,40.66531,-73.93883
ACTIVE,Passenger,20080801,40.66531,-73.93883
ACTIVE,Passenger,20070625,40.65077,-73.96852
ACTIVE,Passenger,20081022,40.69538,-73.97261
ACTIVE,Passenger,20080819,40.62717,-73.94728
ACTIVE,Passenger,20080409,40.63252,-73.95341
ACTIVE,Passenger,20080506,40.63252,-73.95341
ACTIVE,Passenger,20080709,40.62965,-73.97515
ACTIVE,Passenger,20071015,40.59721,-73.97344
ACTIVE,Passenger,,40.64279,-74.01206
ACTIVE,Passenger,20100719,40.57915,-73.96176
ACTIVE,Passenger,20090720,40.57844,-73.9615
ACTIVE,Passenger,20080731,40.63889,-73.99052
WK IN PROG,Passenger,,40.65599,-74.00821
WK IN PROG,Passenger,,40.65664,-74.01369
WK IN PROG,Passenger,,40.65602,-74.01399
WK IN PROG,Passenger,,40.65664,-74.01369
ACTIVE,Passenger,20081022,40.69531,-73.9726
ACTIVE,Passenger,20080612,40.67598,-73.95348
ACTIVE,Passenger,20080613,40.67605,-73.95346
ACTIVE,Passenger,,40.59568,-73.99628
ACTIVE,Passenger,20080409,40.72979,-73.95601
ACTIVE,Passenger,20080414,40.63093,-73.94666
ACTIVE,Passenger,20070910,40.5841,-73.95149
ACTIVE,Passenger,20070910,40.5841,-73.95149
ACTIVE,Passenger,20080111,40.71705,-73.94577
ACTIVE,Passenger,20080208,40.6864,-73.98279
ACTIVE,Passenger,20080128,40.6864,-73.98279
ACTIVE,Passenger,20080114,40.71667,-73.94674
ACTIVE,Passenger,20080606,40.66204,-73.92106
ACTIVE,Passenger,20080606,40.66204,-73.92106
ACTIVE,Passenger,,40.63345,-73.99206
ACTIVE,Passenger,20080305,40.63093,-73.94666
ACTIVE,Passenger,20080304,40.63093,-73.94666
WK IN PROG,Passenger,,40.65824,-74.00563
ACTIVE,Passenger,20090327,40.71568,-73.94501
WK IN PROG,Passenger,,40.7092,-73.96335
ACTIVE,Passenger,20080305,40.63093,-73.94666
ACTIVE,Passenger,20080304,40.63093,-73.94666
ACTIVE,Passenger,20071010,40.71915,-73.96179
ACTIVE,Passenger,20071129,40.6073,-73.98869
ACTIVE,Passenger,20080909,40.63588,-73.99448
ACTIVE,Passenger,20000419,40.61367,-74.03502
NO JURIST,Passenger,20071108,40.57526,-73.95225
NO JURIST,Passenger,20091014,40.60189,-73.96932
ACTIVE,Passenger,20110516,40.69043,-73.95409
ACTIVE,Passenger,20080325,40.63093,-73.94666
WK IN PROG,Passenger,,40.63093,-73.94666
ACTIVE,Passenger,20080602,40.69748,-73.95705
ACTIVE,Passenger,20070906,40.73512,-73.95315
ACTIVE,Passenger,20071203,40.69792,-73.92233
ACTIVE,Passenger,20100412,40.58341,-73.93473
ACTIVE,Passenger,20080507,40.66021,-73.99201
ACTIVE,Passenger,19980508,40.6133,-74.03524
ACTIVE,Passenger,20090126,40.71868,-73.9536
ACTIVE,Passenger,20080528,40.69348,-73.9713
ACTIVE,Passenger,20080528,40.69348,-73.9713
NO JURIST,Passenger,20080513,40.62969,-73.9744
ACTIVE,Passenger,20080211,40.6497,-74.00841
ACTIVE,Passenger,20080211,40.6497,-74.00841
ACTIVE,Passenger,20090908,40.6351,-73.98243
ACTIVE,Passenger,20080605,40.71919,-73.96346
ACTIVE,Passenger,20080605,40.71919,-73.96346
ACTIVE,Passenger,20080207,40.63997,-73.96779
DISMANTLED,Passenger,20100505,40.65602,-74.01399
ACTIVE,Passenger,20080219,40.70591,-73.95158
ACTIVE,Passenger,20090826,40.69976,-73.95327
ACTIVE,Passenger,20080205,40.65857,-73.86393
NO JURIST,Passenger,20080630,40.63482,-73.97706
ACTIVE,Passenger,20080505,40.68252,-73.96632
ACTIVE,Passenger,20120416,40.69418,-73.96388
ACTIVE,Passenger,20121130,40.68252,-73.96632
ACTIVE,Passenger,20080404,40.71223,-73.95998
ACTIVE,Passenger,20081003,40.60229,-73.96548
ACTIVE,Passenger,20080912,40.60229,-73.96548
ACTIVE,Passenger,19950502,40.62391,-73.95651
ACTIVE,Passenger,20081027,40.61312,-73.95364
ACTIVE,Passenger,20080613,40.7041,-73.98707
ACTIVE,Passenger,20080623,40.7041,-73.98707
ACTIVE,Passenger,20080319,40.67076,-74.00116
ACTIVE,Passenger,20080616,40.71635,-73.96448
ACTIVE,Passenger,20090609,40.59294,-73.95075
ACTIVE,Passenger,20080607,40.68953,-73.98647
ACTIVE,Passenger,20080607,40.68953,-73.98647
ACTIVE,Passenger,20080806,40.68953,-73.98647
ACTIVE,Passenger,20100513,40.69285,-73.95458
ACTIVE,Passenger,20080408,40.60919,-73.95371
ACTIVE,Passenger,20090902,40.60926,-73.97146
ACTIVE,Passenger,20090902,40.60926,-73.97146
ACTIVE,Passenger,20090616,40.66844,-73.9908
ACTIVE,Passenger,20090616,40.66844,-73.9908
ACTIVE,Passenger,20090413,40.66844,-73.9908
ACTIVE,Passenger,20071105,40.69634,-73.95306
ACTIVE,Passenger,20080331,40.67513,-73.98389
ACTIVE,Passenger,20080331,40.67513,-73.98389
ACTIVE,Passenger,20090916,40.60926,-73.97146
ACTIVE,Passenger,,40.62183,-73.95528
ACTIVE,Passenger,20090916,40.60926,-73.97146
ACTIVE,Passenger,20090421,40.67197,-73.98801
NO JURIST,Passenger,20090126,40.63044,-73.97284
ACTIVE,Passenger,20101108,40.68491,-73.99832
ACTIVE,Passenger,20101108,40.68491,-73.99832
WK IN PROG,Passenger,,40.67243,-73.95338
ACTIVE,Passenger,20080812,40.6933,-73.91868
ACTIVE,Passenger,20080904,40.6933,-73.91868
ACTIVE,Passenger,20080620,40.66695,-73.92238
ACTIVE,Passenger,20080620,40.66695,-73.92238
ACTIVE,Passenger,,40.62183,-73.95528
ACTIVE,Passenger,20071206,40.64536,-73.90908
ACTIVE,Passenger,20080226,40.67349,-73.90712
ACTIVE,Passenger,20080226,40.67349,-73.90712
ACTIVE,Passenger,20080515,40.69026,-73.98499
ACTIVE,Passenger,20080708,40.68711,-73.95804
ACTIVE,Passenger,20080331,40.71939,-73.95532
ACTIVE,Passenger,20080718,40.68926,-73.98743
ACTIVE,Passenger,20080718,40.68926,-73.98743
ACTIVE,Passenger,20080930,40.67231,-73.95224
ACTIVE,Passenger,20080930,40.67231,-73.95224
ACTIVE,Passenger,20000412,40.66788,-73.96139
ACTIVE,Passenger,20080609,40.72415,-73.95274
ACTIVE,Passenger,20080515,40.71729,-73.94285
ACTIVE,Passenger,20080717,40.66373,-73.95818
ACTIVE,Passenger,20080730,40.66373,-73.95818
ACTIVE,Passenger,20081121,40.63101,-73.99708
ACTIVE,Passenger,20080801,40.67611,-73.98349
ACTIVE,Passenger,20080809,40.71574,-73.95833
ACTIVE,Passenger,20080809,40.71574,-73.95833
NO JURIST,Passenger,20080407,40.60864,-73.94861
NO JURIST,Passenger,20081118,40.61618,-73.951
ACTIVE,Passenger,19990920,40.66788,-73.96139
ACTIVE,Passenger,20080414,40.62246,-74.02724
ACTIVE,Passenger,20071228,40.66195,-73.98887
ACTIVE,Passenger,20080520,40.6742,-73.98392
ACTIVE,Passenger,20080115,40.73757,-73.95474
ACTIVE,Passenger,20081107,40.71868,-73.9536
ACTIVE,Passenger,20081107,40.71868,-73.9536
ACTIVE,Passenger,20090109,40.57845,-73.95343
ACTIVE,Passenger,20080313,40.66893,-73.89569
ACTIVE,Passenger,20080313,40.66893,-73.89569
ACTIVE,Passenger,20080821,40.71177,-73.95246
ACTIVE,Passenger,,40.65163,-73.96473
ACTIVE,Passenger,20080923,40.71161,-73.95214
ACTIVE,Passenger,20080716,40.68726,-73.9794
ACTIVE,Passenger,20080804,40.67729,-73.97792
ACTIVE,Passenger,20090520,40.71675,-73.95405
ACTIVE,Passenger,20081219,40.58465,-73.93374
ACTIVE,Passenger,20080709,40.65042,-74.0075
ACTIVE,Passenger,20080828,40.67898,-73.9634
NO JURIST,Passenger,20121012,40.61901,-73.99659
ACTIVE,Passenger,20080418,40.67066,-74.0125
ACTIVE,Passenger,20080502,40.67066,-74.0125
ACTIVE,Passenger,,40.65163,-73.96473
ACTIVE,Passenger,20080501,40.67066,-74.0125
ACTIVE,Passenger,20080613,40.67066,-74.0125
